Majority protein IDs	0.027h-1	0.044h-1	0.102h-1	0.152h-1	0.214h-1	0.254h-1	0.284h-1	0.334h-1	0.379h-1
P05743	18.823956072853886	18.887456824072355	19.15531583726687	19.316556429750026	18.963020910817868	19.179520626702907	19.215945253356356	19.28370956763731	19.210942240761323
P07267	15.588385712682397	15.597989425631669	15.811007697872922	15.633843803041897	14.826153492565851	14.74165863091547	14.341743446790161	14.051333587587095	13.801812590577226
P09950	9.665222704599769	9.977352869205102	11.026099045630074	11.441298986627846	11.54927683963809	12.147948502067281	12.231213472414874	12.37467534015329	12.219656083375408
P0CX50:P0CX49	16.621744214702517	16.712524610880674	17.09307571057862	17.38282756823216	17.02994458273565	17.403117568025312	17.477336698080528	17.62520421618957	17.584648068121822
P11745	13.460360776929704	13.530558275064433	13.978879373928415	14.096873371296711	13.753617250461787	13.883294963002067	13.796353397275972	13.672732428113678	13.548656582003334
P12754	12.12038338529362	12.101934935254876	12.34475128288782	12.44804080151798	12.0069343451772	12.156030075073412	12.200786847731793	12.21195491555298	12.291588884218084
P14832	19.664417776822894	19.653765261793318	19.4332090797592	19.304286507924388	18.40694883675243	18.28325272829444	18.317956376035735	18.47089820980965	18.324492369225343
P14843	14.529267716729603	14.824828396580173	15.178955303624413	15.132170456077308	14.288489589389783	14.019050053954052	13.890649431644345	14.081850924767535	14.031928468187061
P15565-2:P15565	11.609887781264609	11.755255255065983	12.147101089549878	12.391284487444025	12.224007713260926	12.483308672318639	12.549044781527561	12.501087290978024	12.481554461038407
P21827	12.973004170215967	13.040291299667297	13.417919335400608	13.666805317813093	13.332331065264508	13.621972533026675	13.608181343166107	13.68969088848539	13.480620528875633
P23641	16.251142975165077	16.615014427986058	17.197395370824797	17.318342178725025	16.89148350897325	16.89410636731929	17.07557906157583	16.68415909535385	16.656617991495246
P25349	16.186815620819797	15.991103633781517	16.047369323180742	16.25976091879606	15.787929678083012	15.925499854984439	15.52557606416995	15.077596925705508	14.717361170317362
P25443	17.760105568644736	17.83492110144735	18.227381522897094	18.48810778741696	18.15360098177407	18.481998740122595	18.617473964501826	18.814051041655713	18.74530577997897
P25574	10.912076179842058	10.994251641977302	11.101300155938922	11.005053923822238	10.525457969155529	10.476126698736497	10.53531906240299	10.2480594494542	9.982235007599465
P28789	12.003043616203243	12.048052314497593	12.47481194210524	12.706114416675597	12.76396156507809	13.089488722823651	13.306790842620524	13.267738431204313	12.98221131592422
P32317	11.36949882063212	11.539389456259936	11.817701502816229	12.027447214085225	11.654788482716906	11.95824309724682	12.013631760981607	11.955547242400153	11.750946437857603
P32377	14.87917741800274	15.035284295470293	15.451617757168687	15.68413285919608	15.314531373986211	15.378318107670065	15.4278051796362	15.449063987034622	15.247979235256862
P32476	13.352963623401541	15.199487792854796	16.52582679672136	16.519507014305493	15.273974607229485	14.023656350038674	13.037329459811293	13.32814262164646	13.19350496814963
P32477	11.261938624678116	11.726134483927373	11.99721977799892	12.161469110599654	11.64612420700993	11.634597978233838	11.828219402934565	12.368421536378984	12.537034459672643
P32591	8.552656695449773	8.88629015532076	9.397399599957309	9.54285159987334	9.218215098227077	9.369205378263528	9.361675680968574	9.342185126173003	9.150893156020919
P32602	13.487343889596266	13.405480562126048	13.587356995326976	13.74387785977771	13.389121212803788	13.439261718918146	13.356738305576553	13.261501415947155	12.98209478043686
P32771	14.270194547422768	13.987868249238447	13.535423410470177	13.457333617005236	12.93174311599207	12.87331333109124	12.826554751592612	13.02325438518925	13.058546374860317
P33307	9.03665574304129	9.167214381477754	9.428922456678087	9.626000757464993	9.063224052780802	9.239359038170203	9.182173102732333	9.359480439319768	9.391898505916528
P33399	13.123949009406095	13.029629738777047	13.339076999939572	13.545571120061933	13.157867047925523	13.441018890221226	13.476099337740118	13.436993008973499	13.452056442297385
P36047	13.999441231543047	13.787463842466327	13.626519410042365	13.531649048358961	13.061473895650975	13.024199152863797	12.883712007145622	12.651134834180509	12.407985681740225
P36059	13.639173866361826	13.397288213676886	13.136236382259012	12.794104987111764	11.5055447198527	10.926308881623829	10.83515476469578	10.8133157588712	10.59834152208955
P36105	14.457060732609174	14.592966478470743	15.055482857277593	15.375976360477864	15.047403115821677	15.371846916877894	15.447137877165622	15.610571572487764	15.54072758304482
P36156	14.118981602067427	14.127272058706854	13.655911577079651	13.22577115284353	12.281316848084753	11.957700518994816	11.543306738506187	10.961826581937832	10.554857950105587
P38074	13.214808434904938	13.270964976152303	13.603031116687914	13.805565894053988	13.615516478988372	13.912022380222766	14.098574841226524	13.932215100472217	13.77543871913321
P38077	16.081608425326152	16.349344524180097	16.74076159487658	16.996850300593326	16.681219574187203	16.933729011136514	16.94704898387481	16.8607738888904	16.5578069203278
P38112	10.887204109613807	10.989529259345698	11.326145301991419	11.52732690884596	11.275190058558799	11.507483982661721	11.571193080422514	11.572282325993408	11.422126317343603
P38115	16.162970329392323	16.164131865703173	16.174411743578336	16.146410999387108	15.572262823957333	15.502942302097017	15.133637137644522	14.687337753487695	14.167578722853314
P38741	12.755977198183324	12.835052012476005	13.001161636186579	13.159320945813745	12.705088908655975	12.773366856922326	12.604167584519317	12.254334455462978	11.822845612124372
P38754	18.619686154972047	18.61935538258096	18.769836240331625	18.96706380795273	18.71161061390618	18.986748247808137	19.055275939772795	19.28480889588009	19.246353427271007
P38777	11.004232158617963	11.050562134631408	11.43577889985462	11.756212304705475	11.572127327177403	11.954955351217343	12.619914166708472	13.742915544927039	14.047833549347201
P38787	11.2699236175155	11.589330123857975	12.342956109258264	12.819639908509119	12.558376539825987	12.579905142668087	12.66653422555782	12.50584920176836	12.632027950117802
P38988	13.944411409134723	14.330711100581514	15.081975427613157	15.27431475324836	14.841327628203185	14.976490541155474	15.110319379118225	15.066642708525539	14.8811326586881
P39743	13.239943038150582	13.220477100992456	13.357710495341031	13.39909867196222	12.925043526061362	12.981296039827992	12.92997649047299	12.964988533832589	12.83512982093312
P40054	13.25954172066559	13.74104688435568	14.190081363435828	14.417785563441818	14.049822767952042	14.26700947283337	14.350168606379036	14.130868856752468	13.939701753021087
P40075	14.046334346937007	14.024197253724811	14.159842274384408	14.290027909988753	13.747260150739928	13.843437214437996	13.796686078369916	13.815741605789196	13.675429045420504
P40517	11.66750840763862	11.550893687962713	11.576078851723272	11.567062023324327	11.14025624351469	11.316951167226758	11.16502315508409	10.874772784193985	10.792216480316291
P40961	15.185560099229845	15.152208087920133	15.30408947000989	15.474004547550974	15.1633276672171	15.406442186753008	15.613883957902141	15.609094369879747	15.281022448330523
P43588	14.989336159548374	14.969908490300982	15.049647507390421	15.160253437981448	14.697545377514627	14.77946325085059	14.737345936384457	14.670820594060629	14.547389977514797
P43590	12.80733468533559	12.601868575745481	12.746968135257847	12.725580204481796	12.228471892337218	12.270931999402421	12.130211730753816	12.064302819085412	11.977804599038386
P43621	13.843785467097158	14.015629132808987	14.304494345034847	14.515212365080414	14.101862914378286	14.154431664178576	14.160892722270873	14.13987956885662	14.043487803209382
P45818	10.811272961960078	10.696825266210752	11.536971345530366	11.960923160442514	11.74054006685701	12.151527479182818	12.258180040652308	12.301016279570325	12.30421509538553
P47127	12.689113313755314	12.731926118311042	13.050576418276165	13.320512032650235	12.9163859238419	13.361382424218165	13.411098136382602	13.323558399554479	13.034460257039099
P47143	15.758704329533494	16.083452269703905	16.710382990185877	16.98971713805591	16.711461061672704	16.999335048787298	17.100625786314104	17.087674125827792	16.878173624474393
P48567	10.431761342238286	10.39271938461579	10.564531311192436	10.871047252864598	10.59444916057649	10.72405489622623	10.722821104321376	10.658529448888201	10.565342652027407
P48837	12.391575316186694	12.50598245648764	12.779441530331715	12.915117302027262	12.479229053710455	12.61470281766353	12.534092891215824	12.53871958338294	12.388142148428434
P50107	14.711352212740799	14.685917747809611	14.147293378178846	13.648945153080287	12.295806546412933	11.92588574212178	12.192540847583606	12.12385873998307	12.073520341465954
P53043	11.275065584127669	11.341527476328562	11.697735205361926	12.004826646725604	11.684432552031147	11.963369945910813	12.044139062895031	12.068247215706835	11.884411048593835
P53128	11.628988214331544	11.994795625969399	12.63828103782171	13.049080735948458	12.94998415504531	13.432305251133029	13.403514561629732	13.557986821265644	13.50936460209462
P53221	10.167456254838852	10.306638789281726	10.705880088398827	11.00710343367069	10.730956236767117	11.04864621954748	11.112391503386966	11.245861007316117	11.165302310946263
P53252	18.310237215103246	18.305801673100202	18.264156906515357	18.185470603881566	17.474017711691705	17.320263878362887	17.100530311477844	17.20840128448268	17.001028903140153
P53731	14.170730989557141	14.126180780906873	14.12418384741998	14.196122402459444	13.589218154855816	13.720302263227152	13.638424091595372	13.610299143382115	13.439732379075734
P53860	11.609511699611028	11.439251383819803	12.13285662452377	12.436192004991707	12.251464941798135	12.635736955348717	12.678701655325227	12.74946860538449	12.59809203206432
Q01662	12.831705566025724	12.800401208155684	13.313497299494852	13.487938007734483	13.241008290348585	13.448237780095502	13.518945612855864	13.998329771478609	14.13165777959653
Q02204	12.062727239260388	12.254252845061973	13.103434642437794	13.416892913686814	13.149719487321905	13.608459432245485	13.809958061493523	13.934393763953128	13.80843085341884
Q03430	11.435554620438142	11.656663301215662	12.414946488724325	12.782031826856512	12.367835749061145	12.749038221596075	12.914806849335601	13.086468676691515	12.939847302510229
Q04013	14.219087925542453	14.595928069704145	15.076996735740453	15.352000583083827	14.987624138716004	15.246170922161685	15.256674775724923	14.9793407840317	14.712987918057964
Q04305	10.585666436445436	10.760857769875294	10.830955566612214	11.21237386205048	10.888252695220558	11.138991696753685	11.285456882464631	11.306942855496535	11.344037756717494
Q04371	13.01944814536548	13.078375446740186	13.275207475508411	13.341305235363825	12.858695846889823	12.993774630457542	12.906589866472366	12.921065227169862	12.754440694552175
Q05812	12.135282902753097	11.85205660132192	11.651519711762656	11.578398980391455	10.808745618027842	10.760520929640833	10.703201371067895	10.476342239048037	10.446779003918504
Q06078	11.198435382116317	11.18453678026198	11.594943728590891	11.786051051516996	11.395671674945945	11.701259183005805	11.690183253391123	11.993975606847973	11.95589036506008
Q06489	11.851008075701484	11.91539194115117	12.289219078183356	12.501457993767847	12.08444120231897	12.276582837482486	12.042548766039028	11.995539944576842	11.911417283500715
Q06494	14.525779138972903	14.427866302013522	13.612226080457305	13.038914759187525	11.092065905373156	10.221684183915363	10.245864028513271	10.278709623915102	10.048190399393842
Q06631	10.105343684546463	10.16605785077346	10.685562645315116	10.898731658600838	10.518363026376353	10.869835708593119	10.81150376847696	10.973284158284956	10.900624982181817
Q06679	10.491218439095224	10.54042592731065	10.88556852254041	10.995372197744496	10.90481426907067	11.185599914333416	11.340807034459512	11.40787414026587	11.370202731304387
Q08686	12.372806850473305	12.184809619272164	12.26821941171252	12.247445183475184	11.712347918414768	11.913402583298033	11.755817859740873	11.758637499228442	11.679573428556237
Q12032	15.763926162674496	15.76197797706167	15.644124987937923	15.602833430919983	14.930531833652864	14.94918858717655	14.726220419639192	14.310756770531848	13.767037955695663
Q12068	14.174834365231657	14.085944942886883	13.743229458103645	13.368242836686129	11.947934723417655	11.278645990683314	11.033629437273722	11.616740144940128	11.456371453516265
Q12464	13.483513174632936	13.547627830584307	13.656392660886564	13.817650981276339	13.456425479328086	13.698334043334677	13.626228187752886	13.49155434518752	13.38946164455726
P00044	16.451766225988447	16.610106062247795	17.183821311209456	17.656662477554278	17.55727850718975	18.031391346949682	18.405903906460857	18.494042886865227	18.09800813422906
P00431	13.33865279646471	13.300406981999641	13.236365683100598	13.397760780014798	12.979491567358966	13.06271031531051	12.839473264266623	12.619565924016422	12.28987247457155
P01120	13.904310489878247	13.905913626989443	14.108915579429617	14.130610901659638	13.64621541495512	13.754049149488852	13.457054508004823	13.477036539631241	13.245926487262272
P05750	17.61206764410319	17.73126562596381	18.085773386001783	18.270766211736426	17.992641246131974	18.284453382432577	18.401882185159863	18.62304556417765	18.539400912048357
P06782	10.953235228066568	11.020931808136263	11.195140892261385	11.493916042180699	11.235202535739738	11.33412043327228	11.587289552957445	11.649866115125928	11.306802218392184
P08536	15.829794078969512	15.956810919574755	16.22473329300259	16.542015094500222	16.30898499890911	16.622140356070002	16.79714678190415	16.742573462198976	16.542845069976313
Q3E757:P0C0W9	17.410440010941194	17.522205725558763	17.98380076637607	18.290475537517864	17.938227213120918	18.22765921753625	18.31183408700968	18.421874942371712	18.347489287345148
P0CX48:P0CX47	17.601910056516182	17.859857700267813	18.233438760943713	18.2662550112552	18.017553248689556	18.265815148818938	18.38772359913185	18.588927458285063	18.505701738971457
P0CX56:P0CX55	17.94832541769274	18.044864072175585	18.423879842843775	18.63019574079746	18.31231947587287	18.594128695344875	18.703434148111427	18.91447444790197	18.84920029989555
P12686	12.22764637404267	12.37917500757684	13.206904432206567	13.493232623999862	13.19709254939287	13.522883432165024	13.532906660715403	13.598768125933333	13.476585945240679
P13298	13.656434587203405	13.67119324679197	14.038325544121752	14.193065892224066	13.805840015935706	13.851789857153001	14.001618996215035	13.666885508231879	13.607193236242374
P15992	21.927713461845762	21.76468789086369	21.0604616323015	20.385271535957436	18.003562241561166	15.02105678518926	14.857295148577585	14.437092083750597	13.767773139112624
P17505	16.263630157465904	16.326237128432698	16.47313372120527	16.634618826561823	16.384086081094985	16.718727732946636	16.974851154188535	16.944794972656922	16.450313974677027
P19262	16.2580997878393	16.282195529610735	16.338333797818514	16.43746149297004	16.195961528103915	16.387490844518585	16.536724086074916	16.504388814515433	16.058141656842437
P19454	12.402742691537822	12.240470275925075	12.461378323437268	12.572987512508465	12.258390696413384	12.507825035306714	12.450610491980923	12.42439270591586	12.213357540925442
P19881	11.90625778613179	11.970151871970813	12.511335577934634	12.867754219590324	12.6984886519845	12.942436270253799	12.912556273871408	13.05311464014164	12.891605206139486
P21242	16.063727716725865	16.069321275424453	16.200514592064835	16.290560015307353	15.811670422052565	15.956245001620557	15.864625114674165	15.914357630595145	15.781523429968692
P21243	15.421269274049537	15.426458492904965	15.544873394622313	15.660832903990734	15.108046924018723	15.225289650548454	15.148113953887195	15.092545087868565	14.970449522812611
P22517	11.991202484396	11.97983640958526	11.97590954907165	12.054483848203246	11.3355584202974	11.597655419195853	11.680643785587575	11.741997600132413	11.639609635364492
P22936	10.630464608352545	10.631564194565415	10.82166217496928	10.872897572867615	10.61593669828388	10.680320150743142	10.793214903601568	10.797549114464513	10.592384351137488
P25343	13.872935885202	13.825133671394958	13.964008528795306	14.066163507879516	13.541253148814326	13.5791954223786	13.527514371617615	13.520257548272065	13.337105662206477
P25374	12.481042338090441	12.491882802097184	12.749506117610945	13.024590444064248	12.741023955306819	13.070900455200254	13.11251041385658	13.094540428179366	12.961986787351448
P25567	11.190776330107393	11.69235368336926	12.555083748873084	12.995939217156057	12.87391519723972	13.157509685388662	13.320572456055677	13.63533435118274	13.722135752122172
P29704	12.678259703390614	12.876053894729242	13.44980492213479	13.464130057141414	13.016193512816622	12.853028335256198	12.825972541768937	12.971521292066258	12.87305211729095
P32263	13.586847191431305	13.681557653441859	14.03253198674018	14.21807347024463	13.922769198606131	14.139599073053956	14.20021305236215	14.117232219363723	13.94666521413457
P32381	14.78765781627828	14.541226425621746	14.517550668164803	14.5880764528999	14.096882040120631	14.277210409616796	14.20605751694054	14.126464911397594	13.931745355243
P32485	11.778028103607989	11.6353987505424	12.422530095062447	12.633229056268176	12.507917344562536	12.892466790967458	12.964103677799585	12.943568457621431	12.729333615478057
P32501	11.694724360066635	11.724289407317286	12.005150502101655	12.216295016966528	11.874160672402386	12.078865019693799	12.051296263969336	12.057983297851342	12.249995347374723
P32566	13.121004703137729	13.327304135752657	14.020059604292706	14.273024747487906	14.077638246481325	14.286375828746335	14.2073638644167	14.193431222378921	13.922215302475928
P32787	13.468637738470584	13.464044466990682	13.746591666350245	13.71858692584735	13.410972285745228	13.596921258513317	13.566489857636268	13.461726722080048	13.25480385923551
P32832	11.307596840593021	11.334430247723876	11.762034846781393	11.86487118330863	11.655610282656092	11.743638214819102	11.800259223706362	11.877552282550253	11.73697379356748
P32839	10.22314666533065	10.628790965116114	11.319147713908325	11.564408424321613	11.449459941894817	11.810473840011294	12.243040869510741	12.188366209136706	11.804461999137716
P34730	18.632829407388197	18.544123108399717	18.51675265588031	18.612628390558534	18.017313799843798	18.093390556080237	18.029129266042208	17.932917931116606	17.703635538354064
P36150	11.368602777306132	11.562730946628164	12.015073333397702	12.202810251054691	12.056881794693911	12.406739916921833	12.439284418429347	12.411602911065973	12.431797048225311
P36160	11.976888460297433	12.194958957780775	12.75058334049297	12.911810090249185	12.68969706713555	12.948219905540903	12.93258143784621	12.983092299937098	12.949957092126388
P38120	11.614294816140152	11.999826178452624	12.88105568831451	13.148776132707287	12.966185471127135	13.30748726459345	13.527130754057582	13.744103264290127	13.484930894135184
P38174	12.942341017560297	12.73165541638328	13.062743088227691	13.217773273486952	12.832610027239895	12.95980888944242	12.950787831986695	13.079837129761517	12.986843239025536
P38260	14.129080432507838	13.922947655635136	13.61022241878474	13.498828551578608	12.902434367699666	12.985088983049808	12.988366238111302	12.793556069188451	12.720998991887317
P38264	14.8531238069313	15.052688994154755	15.49327983818971	15.647259346830838	15.249262205121248	15.447645340193358	15.477654068428786	15.342404490137131	15.230088688836547
P38323	11.89873916483353	11.972959560394715	12.458514832150442	12.584789014268207	12.187441106341835	12.45793687426735	12.459798386434931	12.459424156699793	12.31895849360748
P38698	11.540228516411613	11.503950853650803	12.067858494023765	12.38465211917085	11.983710387025635	12.105477395435635	12.100621944658617	11.891946543571363	11.802072142903153
P38712	10.632770637342977	10.890808230391098	11.436124907354618	11.855787298439337	11.73773804786671	12.131451917188544	12.176904290824524	12.245025959509665	11.988306373909255
P39925	11.45238441625954	11.759627488374141	12.347292996206152	12.372483035903445	12.134090886264488	12.364972072428154	12.598067313710565	12.443731369138026	12.275914312005533
P39966	12.373818680854638	12.533774265766459	13.029738358219742	13.186672730915026	12.779701492708671	12.942479433470229	12.881650345343589	12.958948120385925	12.727402188383985
P40008	15.736448952139176	15.717959136111313	15.582732183501344	15.550266645133798	14.937583116146891	14.969268115640562	14.690903542279347	14.51335375538316	14.23405851406286
P40040	12.738256296695736	12.698984669448116	12.96850925384744	13.155705552782289	12.743521153748253	12.938035647260355	12.795899569072851	12.98023885390058	12.777868396444804
P40078	10.643274976822433	10.949519655306387	11.583590781414646	11.881652341411769	11.621783760752239	11.878996878300251	11.975428976553538	12.17566323091558	12.145780369780281
P41903	13.38939168543933	13.527126506397751	13.690742166583277	13.784078949250476	13.412190476678509	13.66240254311966	13.379859564710747	12.503281430327963	11.833514647389622
P42826	10.615589398750867	10.789110724549662	10.858002869089288	10.89104986146967	10.379919024910203	10.351269862026824	10.463794043213396	10.580883016996866	10.14117542607451
P42938	14.259241868171161	14.197597440427508	14.070695758085732	14.290383816036652	13.73358389529471	13.881610521450314	13.482310415836963	13.236789086777561	12.804672953522457
P43555	10.75529735183399	10.695669411388378	10.891764986929333	10.817689916055643	10.373429243376647	10.581670070284021	10.439825611975404	10.149223175436898	9.91168399449246
P46985	11.016911398033663	11.189858562616717	11.57367513554518	11.73937297647081	11.227648694934707	11.483257488645533	11.617867673856782	11.500274197978829	11.318092354331963
P47006	11.236983386933474	11.313422986584547	11.976087541465597	12.19343807209873	11.992122283777213	12.195551943177	12.276198496393112	12.362115706217281	12.304442658870204
P47089	13.513733680010436	13.400754332388127	13.662805063389904	13.84406648617989	13.4626433551761	13.696776811446515	13.684426155883875	13.73780736281004	13.579996701952435
P53131	12.088006463811604	12.42599184420863	12.918021428637319	13.047014482745357	12.71115715665681	12.90277258195666	13.03423783559538	13.185521644262904	13.27025064590255
P54860	10.185857405138776	10.232097188984051	10.376043317691597	10.542571993056551	9.987118116028464	10.253500939911017	10.237456998260129	10.091561959756957	10.05233793730446
P89886	12.692359887488989	12.608900077379639	12.808457697865748	13.051394498134679	12.559723832273756	12.75736837440316	12.743908873390902	12.863819196640787	12.738125700400724
Q00362	12.30300388537821	12.325952327913871	12.445095847232285	12.453943806597865	11.829561867750899	11.92873547404527	11.910535041232068	11.861275678594238	11.78870362848473
Q01080	10.959666994380322	11.153165730095205	11.737011359346234	11.878715369694492	11.52806787321905	11.70488488797619	11.933027767940954	11.858230324948954	11.925424229398498
Q02196	15.338858743326472	15.463453953981922	15.91666495000416	16.264372999866897	16.06947006209329	16.494453991789264	16.516605727666335	16.544800027364186	16.4776865004555
Q03010	9.966609934104127	10.323020374331978	10.502016645732374	10.588645319602655	10.233782490817896	10.436307359413025	10.3452813953549	10.215450489641126	9.977591832252644
Q03028	12.035727533281941	12.38121298800811	12.831184610088116	13.085390395755116	12.81370395282955	12.943038364877504	13.06680864304101	12.623607240873723	12.09540841835744
Q03558	15.461006791942456	15.428990827892541	15.42935372089768	15.549281309426346	14.978612017611956	15.061919703402397	15.342106378057851	16.118622618616175	16.412039164682078
Q04225	12.100005902556003	12.233187776575074	12.605932072966683	12.8093865349596	12.517330297794363	12.721848714563354	12.669907161642625	12.636789323804386	12.529518485800736
Q04869	15.547162997338289	15.603836666129327	15.73900553546286	15.734135612812285	15.252097738493461	15.272848383441262	15.31762756161173	14.999486475713452	14.75218635994077
Q05029	11.742782728357133	11.666941704394679	11.684775366957984	11.901636683716788	11.384888279394254	11.425747693080767	11.496389985828545	11.408269146407235	11.50314834478682
Q05515	13.43821794055078	13.190628082879172	13.204030298725886	13.59746589472178	13.178604336073398	13.410136402891851	13.365399221031199	13.42391091199004	13.100478261608012
Q07938	13.115115253836763	13.076753628420635	13.939470649334371	14.27064585305895	14.179360478667418	14.44677720261893	14.32405654805778	14.473521307761986	14.37594721186732
Q12009	12.513970009038783	12.404403623333515	12.716278942234911	12.951137667323287	12.706086261351833	12.936448203339854	12.93972421809486	12.931173250008749	12.794927261138184
Q12074	15.743347531447185	15.713411384364576	16.023970529346162	16.28868463593624	16.0559638567815	16.415417463317098	16.3128910290481	16.314166308997397	16.189051969255356
Q12080	11.352799310502148	11.26234907977905	11.556160097967515	11.784120434791962	11.662774311369443	11.971938542256161	11.98488314402068	11.944548193464653	11.926393015621708
Q12136	9.334842335392128	9.572692514492028	9.986146223414602	10.204867603064244	10.043017760877444	10.175932827869763	10.409117370400011	10.271510568205265	10.500834244987603
Q12289	11.764493468004131	13.083749536030123	11.667812161052398	11.885302994180508	12.240582915988917	12.586262928298817	12.229808008998022	11.608653657153273	11.717255652584402
Q12298	11.219642767967368	11.170407394832463	11.396140453906584	11.586789966233516	11.337016673511128	11.558713494257427	11.69704550785169	11.720475281860379	11.47333708188096
Q12314	13.477952613398106	13.434827526923481	13.733060879427358	13.964395975448845	13.678477044077356	13.999247607369517	14.070348851266221	14.068735666580865	13.927269713460085
Q86ZR7	12.762008163890783	13.163647242671484	14.009689145609576	14.080165282261929	13.572864546326489	13.744669816398735	13.642070557430488	13.321016260692344	13.173452420931348
P03871	11.793768177477045	12.11676907752	12.349852476245223	12.683692857466225	12.436151130632105	12.56736007971314	12.781390436625612	12.075906796765878	12.56693746658172
P04449	18.005111098696684	18.172064794879358	18.567465731417954	18.847957043191307	18.537375551896766	18.81079680778416	18.873043663556157	18.99913687884901	18.92805087906124
P05756	17.18341652478261	17.29293070030264	17.673210271552193	17.984730161163686	17.63408360287996	17.90342789032742	18.06751772818762	18.293021826938194	18.22683537907928
P07253	13.640126274316405	13.630601264440754	14.051674202427765	14.290515418611935	14.015859083476137	14.340276395158636	14.636587627617779	14.715058250862015	14.438530792081124
P07283	14.501096011561167	14.675239271063116	15.545819220637162	15.800951506008431	15.439699872638098	15.717405407002431	15.731814806331137	15.757897402635598	15.607367755169674
P07560	12.720858570833498	12.790493262681728	12.925385378015077	13.007223555043709	12.48314828728638	12.530442178322634	12.49850057378088	12.503631325002758	12.280123989119403
P07703	13.114217287861493	13.230860218851456	13.67789887220145	13.839917235853491	13.603408578784508	13.86210721982072	13.808482190739133	13.94387236071194	13.893869132999509
P09457	16.48151260437925	16.721059051101406	17.13836753240416	17.3656792287609	17.121433569211735	17.383227397410113	17.450396797712923	17.336896665832477	16.995387053893772
P0CX85:P0CX84	17.922506274568047	18.049994897677358	18.486666086120188	18.805547319619105	18.475255611050844	18.77560795237762	18.804478732537955	18.950069439793694	18.866986248431378
P10849	9.79847924079679	10.001400939902258	10.405200248356193	10.535309405546151	10.304627728805057	10.53971380924078	10.475441804240024	10.282405150988412	10.29288301158773
P14306	16.892227862140928	16.720524985567714	16.433364475347673	15.998021645858662	14.560543407515155	13.370453845055799	13.125831588796789	12.833057870585513	12.306051839583175
P14922	12.37024463111139	12.543567414559332	12.96078548313006	13.105991653744034	12.8494105414752	13.049353767974328	12.9557815073917	13.004152193144389	12.833428919031475
P15454	15.412605253489533	15.355153903316952	15.60707872470615	15.863637760185698	15.561685674515058	15.800931854353038	15.808542689681342	15.892432386575154	15.763918215309314
P15496	13.294351540252563	13.400220710766424	13.972789209523807	14.17050953026654	13.830843488317221	13.986029510229148	13.942643173947754	14.041230271251086	13.93295773524165
P15700	13.497999334997756	13.73253704277928	14.041281853998123	14.231896127697894	13.938078492064125	14.22398704709753	14.181146048844754	14.13986492329879	13.96553646303589
P15873	13.265558075846387	13.339750396113823	13.621880498884064	13.848301878147309	13.39300512795355	13.456026641136061	13.515318894202986	13.41712708809734	13.289208325676617
P17157	12.250080334319788	12.175107834709358	12.27535241923384	12.662920509074144	12.291356552267564	12.385911480280125	12.302772318379686	12.300525436552967	12.251242628307436
P20051	13.060080597086952	12.96537934948189	13.242579488018093	13.33875497540779	13.010665364971237	13.095248756284327	13.062570645912247	12.977199302735754	12.937618714741967
P23644	14.848705931843975	14.92380037758324	15.322274543415489	15.54883239967224	15.240900022425668	15.65020497108854	15.769622814769303	15.715055328038378	15.4592693107612
P24521	12.35089867840391	12.444059172124279	12.960876129889712	13.124773872376519	12.577781064353927	12.550045762300607	12.543797999972673	12.642474126301925	12.315106291327986
P24783	12.958376734389825	13.326460749546046	14.045232213425665	14.439536547020547	14.297580928156625	14.60556008727552	14.619671558875506	14.900268803732764	14.944710787894913
P25037	11.018610562133604	11.056164403016737	11.221075111382875	11.016015912191987	11.048410381910287	11.109605703301394	11.272911688842694	11.535736311303797	11.28725527492662
P25293	12.988261013964436	13.05643614136406	13.293923144775412	13.43595460933362	13.123571450280757	13.30637080954211	13.20742385541194	13.341120764221857	13.203204122580633
P27476	14.831713568632374	15.125778689451556	15.345501857186402	15.568019347580044	15.27772762324538	15.473877504047152	15.495002590219753	15.469721209085806	15.403755202554798
P28321	12.986002440514712	13.035143849777887	13.293772396054036	13.41300230285604	13.08867110095588	13.141163168293582	13.25581139739077	13.302997116703676	13.048243004943796
P29311	15.92715164696548	16.01487546424645	15.993154101317522	16.228853778674758	15.684102548444114	15.80508424002042	15.784146641706714	15.769881949614387	15.55913482542228
P29478	12.547461756044148	12.517898969092691	12.931458594302656	13.235171975584462	12.867955397293539	13.060733355718593	13.039033036304065	13.007033266933385	12.872690242530815
P31373	16.48278650318852	16.59117690956935	16.82238001472408	17.122953511806912	16.82137644547081	17.12672699587277	17.19352781773542	17.20807183410446	17.18270413711761
P32335	12.650312527903086	12.654505484625009	13.183190632572213	13.298333532330476	13.042182601128262	13.186508526821532	13.403658477888998	13.373855782811512	13.054486877595656
P32563	12.34237896801759	12.283759515280275	12.394358208924919	12.310485081868999	11.666215332366232	11.865112970816167	11.618663624964945	11.646078055607113	11.68705604715836
P32794	10.606604292783654	10.891636722593177	11.07147036816907	11.436119221813462	10.802828938993704	11.073399929657892	11.44282561860405	11.408188229595849	11.005754322069105
P33759	11.702145329782367	12.09991496426288	12.93254765967891	13.19154647446629	12.974369658777725	13.279164423009828	13.506192032566963	13.599890259029843	13.410123575556943
P33775	10.209407076475982	10.471911534476604	10.885239706545589	11.182736145657579	10.818347166362704	10.858653114767709	10.891072486660239	10.933616162295694	10.761543525035469
