mRNA	0.027 h-1	0.044 h-1	0.102 h-1	0.152 h-1	0.214 h-1	0.254 h-1	0.284 h-1	0.334 h-1	0.379 h-1
YLR361C-A	23.2569720573347	16.2458771214513	14.8059573565878	12.8640576764969	10.4849681879059	11.0017718624867	11.3158161746576	10.9167680875667	9.85848159469511
YLR362W	7.8761774597113	7.14109382574253	5.96140090630273	5.04652539476956	4.02551004972379	3.47167021496914	3.40471195499002	3.40587397118372	3.28982263614017
YLR363C	6.72298587844133	5.74908648236305	5.04377027183552	4.93213077591251	4.56919371878219	4.71631745365402	4.82736703638323	4.59719253075675	4.81880758225175
YLR363W-A	10.8240704887143	10.2786683995895	11.6386272172704	13.0820578401009	11.5897831361815	13.7503380590891	13.0057203946308	13.0889113814916	11.5763994695479
YLR364W	14.1135497106402	13.1661074436016	12.1593670634219	14.932938396406	21.9343935374988	28.2118783501705	33.4299872083724	41.8037266925338	44.7802100870735
YLR367W	33.318909871307	41.2042127917296	52.1965247226117	57.2227533080662	55.5447046811545	62.1887285865471	55.8284933677781	70.9722578258956	80.2826733585054
YLR368W	5.93556823188964	4.9860386134053	4.42514085474444	4.40876938855353	4.31970226590487	4.39485206276545	4.38725709759729	4.5638738701341	4.05192003302912
YLR369W	7.15274666948338	6.58629447978416	7.21616081685968	7.156271745153	6.91961830641357	6.69865201891291	7.46305526888273	6.76215653977219	6.73481638821777
YLR370C	22.5828791753075	21.9597885407184	22.3055503718959	20.7895860505645	18.3508261772415	17.8808638519407	18.0554440677703	13.9584110790304	13.7271775394018
YLR371W	4.13075125808755	3.76895658704908	3.98442510898651	3.68507532793389	3.91428509636132	3.68680367076926	3.03746752349264	4.02479712632447	3.87359465064349
YLR372W	12.4301423576598	13.8495913376135	20.1022396344267	25.2201966601451	30.1242083756867	34.5895497252934	32.9034486876476	39.5575364175292	41.2233285555851
YLR373C	3.99122148737938	4.00785691322339	4.58354077433549	4.66302914014893	4.76512290294582	5.03191754960987	4.79199964886676	4.65196543087936	4.54393695051656
YLR375W	11.3507902909596	11.5564235397237	11.0633037527869	10.3255694462137	10.2134626003416	9.05809968568118	9.40019772217135	9.00831334169839	9.37916827510221
YLR376C	6.19981578523015	6.11844208720254	5.22890176029639	4.77899240426763	4.18263857010403	3.54536492980971	3.53158388983938	3.50789361236215	3.66624903545653
YLR377C	5.82386498284178	6.94806362226075	8.85278174008642	8.55276374733053	8.7629337141593	5.56421451079255	6.29847155349651	3.64939773941251	1.63495945759439
YLR378C	22.9239721450375	22.9444926545179	26.680439697944	25.7483766146465	26.9726671938514	23.5429109466578	25.1836252688725	25.4249455967721	26.1284956453864
YLR380W	9.11579332868446	9.69608471251857	10.5250324594241	9.69083984520811	8.68184826376591	7.08129525889632	7.44900536538956	5.81028435194809	6.10091315088521
YLR381W	4.21008288276864	3.80275637948436	3.68921049433827	3.89157038842488	4.00513706288341	3.88180515998942	3.71091031100384	3.91150948131822	3.77134378860098
YLR382C	5.00258718005249	4.65002848116833	6.29756014934415	7.05744369538664	9.27980578505208	10.584989648555	12.0684450186992	12.7517661188758	12.397799912781
YLR383W	3.70991278152581	2.98772807596664	2.90769742092063	3.13960253040245	3.39582391320198	3.75142722815919	3.34476969628868	3.80624039230072	3.67653651117094
YLR384C	5.64667246332596	5.3501504580943	5.26641810195997	5.78723721190525	6.59293550704224	6.35687561327438	6.25159552317737	7.09252861214521	7.52615621685438
YLR385C	1.37912081662683	1.61564385994595	1.56369196502861	1.72758393199661	2.43257321658092	2.52896468370405	2.50085010314802	3.60796593072345	2.74784741091486
YLR386W	4.34481131739823	3.96291222463571	4.08260806702296	3.88548684561906	4.11384418094677	4.02581542883481	4.00340194484885	4.11023111075513	4.12659660776312
YLR387C	14.0538580375723	13.135786824555	13.907569329751	12.8889547764866	11.2496337280914	9.3949612574871	9.01087450226038	8.74412764891877	9.69569096224181
YLR388W	45.1645328735797	46.9229794008577	64.8455738203804	70.5577311044577	85.1204912849941	104.308377193122	94.7928506837541	117.432707812763	145.641293113821
YLR389C	5.28232349001461	4.81641428337097	4.63001806905484	4.87921715527714	5.32936886025261	5.39569813783467	6.11289319912619	6.71646523928551	6.95108527841967
YLR390W	12.6348248964278	10.5274049127045	12.5892211948377	12.2455169284983	15.2687748349375	16.047133328954	21.1442279622144	20.8230859678066	21.1435755189744
YLR390W-A	57.183550027876	59.176100892693	72.8079737637578	64.3176729340216	60.5598164807041	53.8532256792814	55.4340469360178	50.0223437885498	54.1606137876041
YLR392C	7.02715162531291	6.47816414633832	6.09863980700179	5.75930787274416	5.55720836530079	5.58981231119531	5.77516093428193	5.74666984220122	4.58126487083367
YLR393W	3.82446349110519	3.3589453688578	4.55562051266872	5.03688783425529	6.55651398734922	7.9422296418416	10.2872136745541	10.8182749094885	9.65104060831161
YLR394W	4.40990183206175	4.38349581431101	4.7392940284467	5.55476796954589	7.84191512263628	8.46420522494979	10.9602382968311	12.197417264737	11.5539852347882
YLR395C	52.0946027583099	55.8213916535468	57.0882962635666	60.9725428397764	69.0216140735874	81.402623143241	85.8613407868796	89.2032090715869	82.0318446832356
YLR396C	4.95582915625358	4.20481558079088	4.58689705461855	4.71157376009978	5.25850658608737	5.48577916871445	5.35540673501831	5.92551560235764	5.1375656054495
YLR397C	3.49943399149287	3.54926958809004	3.6973885002985	3.98047976492745	4.66818220441187	4.95090891450204	5.16255035006787	5.32419621043786	5.86446636287823
YLR398C	3.2463484291224	3.37360618325496	3.95450665339181	4.38141154779882	5.15344937983511	5.26700451717435	5.23712644658935	6.66651642135549	6.42194383748843
YLR399C	9.43950949985609	10.4695228379335	15.0990408233887	13.3542903754409	12.4137887933571	12.438026486146	12.0217332392465	13.6287602125039	13.5280085883948
YLR401C	5.19815670282538	4.82868503540972	5.35595878814528	6.01014352328041	7.73209647611296	8.64516247021373	9.18176142239046	9.38662990232577	9.54951344136274
YLR403W	7.58565705331572	7.29331825852319	7.87290666757361	7.37405800388272	6.60823785784564	6.73212773727401	6.62959668515425	7.28206346718768	6.70015087268839
YLR404W	7.00852485089778	6.78608668876888	6.31795376328781	6.50213500219166	6.39211805082047	5.58733167565551	5.93509361290915	5.24827698943864	4.83147989239784
YLR405W	4.48292128056742	4.06538696689352	4.91626567210195	5.73056031607648	7.41942175915366	8.4031157226768	9.05718165140932	9.47656123042585	9.68054168064689
YLR406C	59.1687443062907	54.6126220763744	61.7534355911406	67.2020209817356	81.6978835867312	100.5345848034	93.2366354811067	108.924152619308	121.79902492952
YLR407W	15.3678652198381	12.6378632247473	10.6467089223354	10.7416889746081	8.27039307685456	8.91194050548485	8.48791869884131	7.57054703770989	8.74296488296575
YLR408C	10.8815710831271	8.99904407455995	7.64842383621	6.46907088715848	5.63734074741627	5.60236809253666	5.07361470511606	4.88691672789793	5.33050731931285
YLR409C	3.82146978932229	4.30119704657696	5.38785823330425	6.47355964963697	7.53401292640495	8.51828941270825	8.12852609492118	9.39727716796937	10.2788179117265
YLR410W	5.86171035865642	5.29593300054957	5.64615466920281	5.8407277989868	6.33597091289483	6.42968467634805	6.55788448124407	7.045063589773	7.29536978416506
YLR411W	46.8524728090328	44.0041895235506	34.8118180803295	29.1824406504227	25.2817781250534	24.3620849251369	30.0989062705726	36.5540506946511	28.2421708825715
YLR412W	8.20786645447416	7.42510801155846	6.88722204904212	7.23825139557879	7.52509924087366	8.24561582722936	9.04322366175577	8.62491908284886	8.85606740617569
YLR413W	3.78403308654493	3.22907525992411	2.61185302618342	2.86896833656158	3.12481211468212	3.35613850988609	3.72416935464451	4.65489812295037	8.47057385801419
YLR414C	18.9847494273519	16.5919480252195	23.8900676747933	24.139494465836	16.8057060815741	11.8745365266074	10.9362262706203	10.3866799286502	10.2443830941555
YLR415C	0.83068394132676	0.593036759375851	0.952967866289821	0.883545094898721	0.598126014722022	0.41280149175467	0.576783088532992	0.415575642149226	0.398557126135538
YLR417W	5.35584383835819	5.02962863849549	5.10951786505114	4.84440510110069	4.27101188559554	4.52569328857867	4.43593826073294	4.58390410258319	4.20560747131117
YLR418C	7.30446802296232	6.72799049034868	7.40733043786718	7.80358205485699	7.89609503713504	7.73568711774419	7.43161743651263	6.48967967086552	6.23346930570644
YLR419W	3.62753263154777	2.79378153283935	2.52384708125032	2.91576976645407	3.80279523384378	4.36926235947867	4.8929192841043	5.27759029639606	5.50621038010744
YLR420W	8.6781590384798	8.80021149849767	8.84525986330926	9.95083422729299	10.7377513883177	11.4189872114749	11.9957254878466	10.6997502963854	11.8093661984244
YLR421C	25.7023560319345	23.3310671562902	23.4098752484101	22.7775085960389	20.1280895138672	20.2284340734715	21.3433623303333	21.2657793375573	23.4157305483062
YLR422W	2.98703919692673	2.60838941259523	2.52181698809891	2.38960927719551	2.44413925363179	2.40130009430723	2.26546286190001	2.77682677671127	2.78794165489977
YLR423C	6.00501723585833	5.49368115800185	4.99991286993258	4.14724365438587	3.01533720405749	2.63252266884208	2.69228953929529	2.60781085084749	2.40338840124547
YLR424W	3.77741971903341	3.19137041594932	2.9667910132883	2.87714326083518	2.56038682139245	2.95485019074538	2.73387378444585	2.71626766562555	2.6335539536562
YLR425W	2.32304836648091	2.20906973399426	2.34710634124931	2.40274797397861	2.4235144468714	2.49956157922172	2.21279488246596	2.60757220516104	2.63740894077729
YLR426W	7.16066042427504	6.01227524826767	6.74101853129708	6.38458516141658	6.40816871060232	5.87406859759656	6.0839341208787	5.94010242162112	6.34326461406337
YLR427W	6.91845491199707	6.4572096700812	6.58079041054057	6.37772863140741	5.99817877145827	5.58595625294899	5.8857178211141	5.84292433922732	5.92026192173283
YLR429W	9.17252703033495	9.90406914340561	12.4216406107151	12.9836945455815	15.3862660776089	15.969845001893	15.8536787397664	15.9636764814829	15.7753701811626
YLR430W	3.73962851278032	3.19757482025051	3.26248545181759	3.41450362612345	3.83038093141097	3.55967635218512	3.7064328711796	4.39434906625441	4.34987335067286
YLR431C	11.0673593967167	10.4750325998566	7.98380012008742	6.30561035000842	4.01348773014119	3.00457050635364	3.01803088163571	2.29665077333332	1.89516396578207
YLR432W	21.7424219343413	19.7226474836953	16.8962471463689	17.9551149057162	25.0776200388578	29.951643537505	28.8233606564873	26.1063247112965	25.5898380357854
YLR433C	8.49047019028135	7.07492635807312	5.44415696339479	4.53957602155475	4.12972303516376	3.69835950506222	4.64067247368134	4.23277188683809	4.06185536297082
YLR435W	8.36233642511455	8.04494569025975	8.69689262295644	9.9086171128095	10.698457256207	12.2485326010415	12.4070666420241	12.4058942881957	14.1760812521513
YLR436C	5.17956828445786	4.89909647988295	4.94627181560219	4.69586383883596	5.23448505472983	4.96016375834717	4.55049392241019	5.02988390151633	4.98173340298825
YLR437C	8.6748421648129	6.99884139065936	9.20823291826273	10.526430867465	10.9323908394863	10.6099944238269	9.38707573930839	6.6347762177916	7.07254658278879
YLR438W	16.6864189736915	15.3559161901255	12.6955170830135	8.98331853326766	6.52367746528054	4.09780876909833	3.04311383285678	1.19820647986765	1.11877827725247
YLR438C-A	18.1702315755024	18.1010716537593	23.0242994616744	22.3302452819276	23.5309729337585	26.6933412400003	27.4528332559988	24.2492909066473	24.6660390246518
YLR439W	9.1541761566389	8.66846041291094	12.0478468965112	15.4384537360684	23.1820489983315	26.9458014810215	35.8187581906018	39.7567910679636	37.7711772501174
YLR440C	6.54653325775453	5.4580778009264	4.65969088198943	4.33748771927011	4.43190712206526	4.15584244266356	4.14761275401718	4.18650859215571	4.16369570968285
YLR441C	74.1355148881012	70.8968133177255	78.2569078608576	88.0797440441429	95.5273400155674	114.275123713753	100.066668764617	118.684445541685	134.879858580412
YLR442C	3.87302991212475	3.61817686417548	3.66108159460311	3.63357297951355	3.54734429452922	3.79752621186952	3.31898005826321	3.88749974888214	3.66305227282465
YLR443W	7.66366990015944	6.77531842144345	6.27468042941131	5.73111337584985	4.77322905763635	4.77562070417835	5.0147984141196	4.59126699582439	5.06938605570776
YLR445W	2.02092960999657	1.33281347105859	0.558895154819674	0.347679667576712	0.244223521162591	0.213300237593157	0.153487697383413	0.31076446934634	0.25842447126589
YLR446W	5.17045240834566	4.54702102811297	3.34623966728527	2.91437290554658	2.79038124626908	2.78487311819709	3.254618957894	2.98252913353744	2.91528270498365
YLR447C	21.7685220206955	20.9673631256528	21.5543480071877	20.7427786433239	19.5842944324031	19.1259519265198	17.2845444947813	20.2619153939936	21.7071507678577
YLR448W	39.4070511259375	38.7007517529391	44.7172119099736	51.8604599942798	56.4554743479894	68.2927847401544	66.4259428722842	80.9404159581433	87.6275429469812
YLR449W	10.7729652265471	10.0142954755814	11.1947586908223	12.4616328152331	14.0363414724657	14.8489370299934	16.4393339262365	15.0490171974014	16.1268085844195
YLR450W	6.66384869499767	6.17758456102866	5.81155000099694	4.98423349118872	3.97775980454791	3.40833416494276	3.6058593609887	3.24412508126955	3.01046124498486
YLR451W	5.69366427036579	4.75006486953779	4.60090913649608	4.77886154789457	4.93929549066803	5.236217586598	5.07589294839833	5.36968118821135	5.31605890708319
YLR452C	3.90077416129381	2.86311221576995	2.44798969920322	2.95005779663849	3.75530777214765	4.6634339368084	7.21396095470697	9.09399195478583	8.85543398519364
YLR453C	3.35430210739565	2.66745769380949	2.73769391404509	2.58225574378569	2.23712179600116	2.56667166491356	2.84903677918226	2.44493764165462	2.18528520699255
YLR454W	3.85398075250375	3.16214337668022	2.7787561843484	2.61036717288734	2.06244737023874	1.96283307025632	2.16269233840954	2.69179461727547	2.39874113146018
YLR455W	7.85164677664051	7.00041596559844	6.57863738753214	6.48432509323225	6.46581584048732	7.38659872334219	7.98065242773895	8.18574300023654	8.29819173108047
YLR456W	7.56362137396526	6.04971640460193	5.70132763518369	5.00243346986462	4.13253608457794	4.35502999457532	4.15807204137579	4.93821723228226	5.17277345046939
YLR457C	9.55430124076388	7.80021209062703	5.93087573367486	5.01734503158483	4.05909139022123	4.12774778395257	4.33056899314165	4.25347854924006	3.91650456423462
YLR459W	7.4001078520638	7.65792364311109	8.44724098349844	8.32374713776838	8.54445909981425	8.33008082681913	8.63354562630796	8.65506078522423	9.01907580135124
YER190W	110.765940049009	108.805715781788	115.175562903687	112.127293933355	144.868007299126	138.031991308737	126.901634739858	163.401711611114	138.785595750809
YML131W	63.7590330919445	71.6957682872897	47.6897322712294	35.0594032819652	19.4391716210024	10.6806313850035	7.72508652990115	4.45804172771866	5.65041610647161
YML130C	8.99690992707216	9.03922693504795	11.2889213455175	11.5137628066546	10.2045935778912	8.30351589067976	8.05169704996672	9.42199673297877	10.8030452497219
YML129C	33.8495279217979	30.3633193367286	31.9929525563942	33.8005222646688	40.288627910964	43.2899189774822	46.4368269630824	49.2464513166172	45.3815719690324
YML128C	85.3008159678486	95.5654375447398	89.6405056744399	60.5656604036191	17.7658552314521	3.12277566276096	2.87078552088763	2.61213878034571	2.30490784111353
YML127W	6.64556768073724	6.75985407893915	7.25541066666653	7.06186540411197	7.16992061645989	6.95075279780053	6.80407919275015	6.9568456092563	8.02667753356661
YML126C	22.3050083275934	26.8727759590024	34.3971313589323	36.5695054162085	34.2369861021414	28.7008505282269	28.2431205398936	29.4946062866361	30.3628625792924
YML125C	13.3813586485161	14.6190459458107	15.0540518093258	16.1358252478402	14.4689478170364	15.1302070147467	13.362637235289	13.8532826364805	16.5188955310443
YML124C	9.00183287710997	9.63606274296934	12.1041224762778	13.6911938633643	17.1488798137137	18.1346262241793	16.9378680500832	17.7049223912188	18.1629951687068
YML123C	3.6260779022696	4.29587054209392	5.49995035763881	4.50583251149837	4.04238534443572	3.87682221694632	5.09879469105906	5.31788077792504	4.91768513063167
YML121W	11.0047501478254	10.5988862770513	9.49822405294672	9.56369267085791	8.37049634748329	7.93257532638834	7.37537080603105	7.32139013525575	6.88836197711602
YML120C	20.2140249468598	27.6989713941405	35.2023771564101	38.8363630433056	52.4995274106555	55.128453194298	60.8857592747684	54.3769364773341	44.7749688182212
YML119W	6.97663267603575	6.95338557567287	6.04137422919453	5.68731366984896	6.08868814272505	6.18553024962855	7.38217031178005	6.9190494477615	6.59318522411978
YML118W	2.13110241911149	2.11842059972681	2.15935846163123	2.11674424722821	1.44793426998979	1.16334649290677	1.07840055542731	1.31408527320386	1.12275222790171
YML117W	7.02014751095358	6.53276299016683	7.28583384329507	6.96043793211811	6.61010835882569	6.04343846549838	6.45452337194733	7.26645845954461	7.06569183470769
YML116W	6.15750037709272	7.70112789477656	11.0472369302814	10.4284107652309	7.19642281063117	5.33287244450512	4.99043867725348	6.73369796579222	9.27408158303793
YML115C	13.0689236117175	12.7168343346645	12.7964956833427	12.5861219768159	12.2602277015362	11.7103043543374	10.8656391857796	12.6854589498618	12.701225219793
YML114C	5.18442207713399	5.47053955096815	5.55555477942339	5.7828032545688	5.90046277913126	6.11804430498107	6.88196229471487	6.53782181508911	6.60852910167292
YML113W	7.66635171188828	7.68351532954592	7.81012822137592	7.71932436634729	7.6486443656971	7.54553162925407	8.81055084900781	7.25994150125827	7.47798296943695
YML112W	7.79771324694881	7.80993961473639	7.6760476678826	7.62908545340182	7.4990612695702	6.63094870303909	7.56420879000656	6.43739310730855	6.76178048905271
YML111W	3.66913242098278	3.58777343362145	3.827783959544	4.11220934324147	4.32875615929755	4.68973360427833	4.7498814411995	5.15306230373687	5.28740659240729
YML110C	21.9545722141321	22.3950493071363	21.5848567441144	20.8980752201726	22.1685318849925	23.3480040600078	28.9811301162752	28.1221504892122	28.0522305464434
YML109W	3.60442407502314	3.81497218349769	4.39349825066079	4.74696949395331	5.6250225301498	6.21552360463089	5.52128081994047	6.14250777930675	5.67418562176882
YML108W	10.3744369534768	9.94501474051498	9.61356068327273	10.0782115734441	8.93142560865154	10.1003535757054	10.2156984515317	10.740191960425	12.0601144446027
YML107C	4.71607871882423	4.57378081432116	4.20787713570063	4.39233991071219	3.70295283860908	4.65404224631335	4.5571135002985	5.03190589113335	4.49163270197538
YML106W	24.0786623311242	25.9648029977517	24.9226753105858	27.1198353487484	32.275501682625	36.3672578775932	35.6213646227637	34.4841484525294	34.7644179631558
YML105C	12.2211671852791	12.5121865604442	13.1997254976225	14.4937569871876	15.9666890140859	15.5990151779891	15.3365982284263	14.6944494109062	15.7154516313483
YML104C	3.25584686002584	3.2865426999793	3.57285018381042	3.57843939590995	3.71525437875415	3.69108189917404	3.99218044391771	4.37121901037186	4.11491466587721
YML103C	3.45167198958474	3.46875070509257	3.67700726770743	4.225136814087	4.98244718477181	5.00567471270897	5.03602734317319	5.8011158621305	5.91901438478656
YML102W	6.21529988289974	6.31185167562707	6.05983984604187	6.09968968854082	6.98167090221105	6.19370635704665	6.02458882597945	5.81693210862294	6.08981436124539
YML101C	9.13297726931098	8.79641972757732	12.0877691410346	11.0883719635197	11.2754079049491	9.96869497625823	10.3251515280216	9.62140113583871	9.69368933011582
YML100W	9.75859640009528	11.5685271732397	15.0503006927594	11.9205749658976	6.57875297652123	2.64312814019364	2.90180872123724	3.2320338104866	2.48132753595249
YML099C	4.71160001053292	4.4774520386127	4.44323201652137	4.5105895857522	4.6338989020061	4.58131882110258	4.78494625305196	5.46254777359148	5.52986215227049
YML098W	17.4248119249862	16.1859455338953	16.9686991970582	15.9184041090051	13.2312824969366	11.5377841211211	10.8568651256583	11.3298280203993	12.0012433706591
YML097C	5.059634880222	5.61775096928623	6.03172879412394	7.28439469875359	7.06471378554852	8.05960424829622	9.12543681824307	7.95537507414315	8.07663072976824
YML096W	4.83599072751107	4.58847042546131	4.44476084175991	5.20454575678091	5.68258093507168	6.28345274134096	6.53140918728199	6.5803984951083	6.59288946097501
YML094W	11.0975059643318	12.410584952682	11.647392859819	12.7130259504164	13.8376784473124	13.8941456257099	14.0899309600062	12.3572295123923	13.3566243925055
YML093W	4.23167901426016	4.604965336272	5.87057095919477	7.14816962453354	8.86305341792598	9.5201823082257	9.26301889638206	11.0666296445702	11.4463625561575
YML092C	27.0546998381303	29.6615543597008	30.0524753232161	29.328296790549	26.2497156186015	22.9361759153849	22.438721215719	20.328580068109	21.6362198762479
YML091C	9.19814454140065	9.8465973673782	11.3320315678792	14.409795866084	20.1116628348389	24.2962015862556	25.2029748562903	31.6975849116991	31.2720155548176
YML088W	6.47545198750187	6.42607092005361	6.74344039650886	6.35546821787065	5.34970302625708	4.7930984006707	4.88419980920846	5.49917139584016	6.29509243831712
YML087C	7.45310768594591	8.03510768047995	10.5547888118556	12.4075121102193	16.0226637746899	19.6932661471783	30.3929827035672	41.6889311256377	34.6284155909593
YML086C	14.2746981814057	15.8477062703446	14.8926889247736	13.5563590484067	13.4438151788333	12.1158775852168	12.5184604649094	11.5370006521714	10.7814947279181
YML085C	15.650596279	19.2410888700148	23.3358299062705	26.5420940230871	30.4558289908516	29.6206518672467	24.548376164385	23.4020749624675	23.2069778802861
YML083C	2.42320023414854	1.73318976270097	1.28807637506585	1.41609732733379	1.6716145687551	1.91255589710733	1.7942000686456	1.88372572545721	1.55201920228077
YML082W	3.0641507755752	3.35943361020959	3.85840873134689	4.56424825971725	4.66228338907443	5.48037569141155	5.15538368659676	5.77289995403494	5.94690319918718
YML081C-A	54.4353959156788	57.5298073560065	64.3304431733741	69.7442353009607	83.200354805523	95.5466429214449	95.6426220406677	92.5496888258216	81.2766559558053
YML081W	2.80614401264307	2.93760170907835	3.87434814002558	4.15794618826919	4.72132329233761	4.8028953451067	4.44516810689135	5.8289611063251	5.89619888337061
YML080W	4.96418523408249	5.94329204222468	6.47407090091967	7.29193111412299	8.23807606332023	8.82381155605366	8.92155090597658	7.97749331660502	8.35161861666085
YML079W	20.0763155172913	20.9722939277101	19.4626535084643	19.2402166738141	17.4381339840181	17.4064779086364	18.1506771306558	15.424772660374	13.910707694126
YML078W	23.7531979325019	26.4615733680833	26.0875523803951	28.5682575014902	31.2887687314947	32.3401315830181	30.8530159641128	32.5645911653826	28.2544705932189
YML077W	9.33877522571608	10.1822403907112	10.5440420123581	10.1503717740474	10.0429028589017	9.82094175236756	9.5730880937675	10.2041500282798	9.91019743077891
YML076C	3.69289776246307	3.66561215851852	3.37480627146818	3.53718173140023	3.61282119098119	3.55034264184369	3.90667080438274	4.04618631462638	3.89286316306711
YML075C	10.4719311221893	16.5075040252517	26.0071978290649	24.7449605976769	20.0122980331696	15.0596988699788	12.2113136652915	11.4280178934386	11.764061437562
YML074C	17.024196955833	18.1812765239036	19.1866599488696	20.9240629761662	24.4845273411728	22.5816086955214	22.7912680009873	21.4324001230533	22.5883334105061
YML073C	54.2800461645924	57.5706931405754	55.792369908505	65.9216678934671	69.3797516800095	83.9184775399908	72.8547907127514	90.7272966383923	91.1565883591027
YML072C	5.70968305563853	6.00797629967979	7.34301096620644	7.7750756346597	8.19464674011079	8.85238331991215	9.41070055929447	10.4016844297733	10.6507515432783
YML071C	6.51123079523804	6.41212500774357	5.70922761523781	5.57840468604943	4.9111856287427	5.02229081577497	5.48263666102326	5.17206602497826	4.7872937449433
YML070W	16.0059102026949	15.9925290982972	13.47141733589	12.4720282910409	10.3465265802051	8.51273559348654	7.56970338768406	7.51643480330378	7.4881314165085
YML069W	12.7801868717485	13.4896553307331	14.7419458223049	14.1741276808067	13.9262301670713	13.8586755278407	12.5869777003205	12.2997320585401	12.1513469075689
YML068W	5.48683617327346	5.23916085163339	4.32001846616615	3.83485582422835	4.22544890928464	4.23957331893883	4.2886978073944	4.59333110659796	4.19548176015435
YML067C	11.2336757094734	11.5939752959983	11.9560055283071	11.6372857721952	10.3773594542281	10.1695449104207	9.5358602579704	10.2092596496954	11.1377464353346
YML066C	4.63376678942462	2.87578925329723	1.95304989840136	1.55367533322528	1.55009093323099	1.33888144112032	1.51584489855423	1.85815617506428	1.66335378351688
YML065W	4.69833526998258	4.40796454382323	4.21610043176707	4.36225378591516	4.22282655938143	4.7093046561955	4.38956118200948	5.17248809693833	5.29649006487958
YML064C	5.11416806357351	5.72616049329289	5.77856986524416	5.92377276275225	6.3049433067722	5.84460578995194	7.74783334319033	6.91105421778041	7.50813151625096
YML063W	65.5157935957619	71.9522492757549	81.2103648125806	93.4229458359892	105.010683320442	133.458591474258	128.552115279246	148.194710343247	171.635885223901
YML062C	8.64693185934275	7.84759551918784	7.92463042429274	7.52674485709956	7.35204199246147	7.64323015938102	6.85278303342619	8.26193093316556	7.84156655327035
YML061C	5.43774155767272	5.45388817110369	4.65910749256135	4.72679250055268	4.7328987463259	4.80185645752109	4.30564397852343	4.8536120500448	4.58400724789141
YML060W	3.58556920220822	3.93167771036321	3.97577098050654	4.0602806297509	4.85702694409026	4.89315933700671	5.1998860907348	4.47600918462462	4.77847678283505
YML059C	2.11184186257319	2.18433570782228	2.96902052325846	3.5134251807966	4.9850093312189	5.0090409075175	5.09124959172265	6.25984650297463	6.52326267267574
YML058W-A	2.58090648017624	4.13367080453915	5.13771556357616	4.5152539331392	1.29577101369342	0.875731304641992	0.474800230756995	0.355939538338105	0.489670218128904
YML058W	30.8763451744191	34.0833311991132	35.7996255384832	38.5829965435609	39.1528635207247	40.2595731194976	38.7856020716299	40.7655330826636	43.9100440922218
YML057W	9.016257588506	9.77178187847753	10.6435599205526	10.2535873961989	10.0724072929795	8.82269707690873	7.86534601249909	7.47952539135571	7.36078463830625
YML056C	3.75662048694256	5.04327547437667	7.06444012945967	8.87949985552733	10.0634501817547	11.3207526882105	9.55760751016219	16.7667473552894	19.2241787570814
YML055W	13.4083740430153	13.8184859363537	13.5597602464893	14.5613569989864	13.4622552101887	13.8294236981244	12.4161510036286	12.1534588891544	12.4911319145394
YML054C	35.6740837558694	45.2915360148749	41.5282779305472	41.7126465855784	57.7783264750229	63.1104844342201	71.8070108750242	50.2247056646779	41.3129130128604
YML053C	14.4573750865569	14.1789196447807	12.8676180654567	10.8661577131014	8.81612135378164	7.81174181201682	8.72120993504375	7.26915473441708	7.03400888199743
YML052W	9.14731029987939	13.3272521277347	19.7946640709727	23.406075475023	31.4846926698165	33.0607277024438	34.7607663839881	38.5620323696909	42.5212130955721
YML051W	5.39809483267377	5.2787980459056	5.2163212948054	5.1606873693314	5.42616284367586	5.58926198616058	6.30830765431463	6.1505670223736	6.03221350397821
YML050W	7.38432532732312	6.26008866016808	5.56072661813021	6.0818354176083	6.78092739521204	7.11399941315861	8.40276507653331	8.78724927610642	8.29766430034089
YML049C	3.83620477497029	4.03486156266976	4.41936888402125	4.61478935483977	4.96058421949407	4.8291852493648	4.65615753903613	5.19334196608922	5.34793577850743
YML048W	27.5445800693163	29.3288925230009	32.2371336689398	31.2079661540575	32.1097737105662	30.3140206556801	30.7112088428755	25.1033475283127	26.8095909831298
YML047C	1.48301750895176	0.880996420243976	0.324685090337711	0.182420863255958	0.182742954640496	0.0861512106354571	0.237147480932375	0.243027493974803	0.154410358402308
YML046W	4.00665775854895	3.93335861066645	4.06466390525294	4.27926075563436	4.64469858954203	5.24266370656005	5.4571939675554	5.73731700220546	5.39121031631357
YML043C	1.60194854012414	1.78762209712156	2.47407016579239	3.52391842050058	3.62417057759145	4.98278874322409	5.4339126482327	6.12509755426459	6.06434573173145
YML042W	30.6227123948765	26.3357830453874	21.1294291575447	18.8618823618482	16.1755722072263	13.7771810181418	16.7798159579484	3.28728025725948	1.99092655858877
YML041C	6.76292504809838	6.77607190104212	6.37688564611681	5.84976834820986	5.26662596416086	5.00196491681405	4.68113115857818	4.41114122214273	4.29345267623295
YML038C	6.27329481398473	6.94672822655714	7.90794084239694	8.46462845214689	7.32756624199764	7.44815232517269	7.42661793131016	8.60719066825101	9.01667890744766
YML037C	1.52958180554702	1.38461625103452	2.08821928424041	1.88663062007945	2.09482844879311	2.31078877246749	2.51075612042317	2.90053910154605	2.75525665591839
YML036W	6.29966145161892	6.76946678168051	7.50327911555242	8.50145062195106	9.48246470836338	10.7174684157357	10.3646842428438	10.1841894499187	9.86018017831415
